"time","context","item","Position","Length","sentence","질문","답변"
2,"inverse",5,"Subject","LFN","모든 후배가 과자를 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 후배가 과자를 먹지 않았다.
답변:","아니오"
2,"inverse",6,"Object","SFN","직원이 모든 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 신발을 팔지 않았다.
답변:","예"
2,"inverse",6,"Object","LFN","직원이 모든 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 신발을 팔지 않았다.
답변:","예"
2,"inverse",6,"Subject","SFN","모든 직원이 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 신발을 팔지 않았다.
답변:","아니오"
2,"inverse",6,"Subject","LFN","모든 직원이 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 신발을 팔지 않았다.
답변:","아니오"
2,"inverse",7,"Object","SFN","손님이 모든 가방을 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 손님이 모든 가방을 안 샀다.
답변:","예"
2,"inverse",7,"Object","LFN","손님이 모든 가방을 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 손님이 모든 가방을 샀지 않았다.
답변:","예"
2,"inverse",7,"Subject","SFN","모든 손님이 가방을 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 손님이 가방을 안 샀다.
답변:","아니오"
2,"inverse",7,"Subject","LFN","모든 손님이 가방은 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 손님이 가방은 샀지 않았다.
답변:","아니오"
2,"inverse",8,"Object","SFN","고객이 모든 의자를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 고객이 모든 의자를 안 샀다.
답변:","아니오"
2,"inverse",8,"Object","LFN","고객이 모든 의자를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 고객이 모든 의자를 샀지 않았다.
답변:","예"
2,"inverse",8,"Subject","SFN","모든 고객이 의자를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 고객이 의자를 안 샀다.
답변:","아니오"
2,"inverse",8,"Subject","LFN","모든 고객이 의자를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 고객이 의자를 샀지 않았다.
답변:","아니오"
2,"inverse",9,"Object","SFN","참가자가 모든 콜라를 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 참가자가 모든 콜라를 안 먹었다.
답변:","아니오"
2,"inverse",9,"Object","LFN","참가자가 모든 콜라를 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 참가자가 모든 콜라를 먹지 않았다.
답변:","예"
2,"inverse",9,"Subject","SFN","모든 참가자가 콜라를 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 참가자가 콜라를 안 먹었다.
답변:","아니오"
2,"inverse",9,"Subject","LFN","모든 참가자가 콜라를 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 참가자가 콜라를 먹지 않았다.
답변:","아니오"
2,"inverse",10,"Object","SFN","친구가 모든 지우개를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 친구가 모든 지우개를 안 샀다.
답변:","예"
2,"inverse",10,"Object","LFN","친구가 모든 지우개를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 친구가 모든 지우개를 샀지 않았다.
답변:","예"
2,"inverse",10,"Subject","SFN","모든 친구가 지우개를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 친구가 지우개를 안 샀다.
답변:","아니오"
2,"inverse",10,"Subject","LFN","모든 친구가 지우개를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 친구가 지우개를 샀지 않았다.
답변:","예"
2,"inverse",11,"Object","SFN","학생이 모든 라면을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 학생이 모든 라면을 안 먹었다.
답변:","아니오"
2,"inverse",11,"Object","LFN","학생이 모든 라면을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 학생이 모든 라면을 먹지 않았다.
답변:","예"
2,"inverse",11,"Subject","SFN","모든 학생이 라면을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 학생이 라면을 안 먹었다.
답변:","아니오"
2,"inverse",11,"Subject","LFN","모든 학생이 라면을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 학생이 라면을 먹지 않았다.
답변:","아니오"
2,"inverse",12,"Object","SFN","선생님이 모든 라면을 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선생님이 모든 라면을 안 버렸다.
답변:","예"
2,"inverse",12,"Object","LFN","선생님이 모든 라면을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선생님이 모든 라면을 버리지 않았다.
답변:","예"
2,"inverse",12,"Subject","SFN","모든 선생님이 라면을 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선생님이 라면을 버렸다.
답변:","아니오"
2,"inverse",12,"Subject","LFN","모든 선생님이 라면을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선생님이 라면을 버리지 않았다.
답변:","예"
2,"inverse",13,"Object","SFN","동료가 모든 포도를 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 동료가 모든 포도를 안 버렸다.
답변:","예"
2,"inverse",13,"Object","LFN","동료가 모든 포도를 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 동료가 모든 포도를 버리지 않았다.
답변:","예"
2,"inverse",13,"Subject","SFN","모든 동료가 포도를 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 포도를 안 버렸다.
답변:","아니오"
2,"inverse",13,"Subject","LFN","모든 동료가 포도를 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 포도를 버리지 않았다.
답변:","예"
2,"inverse",14,"Object","SFN","선배가 모든 과일을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선배가 모든 과일을 안 먹었다.
답변:","아니오"
2,"inverse",14,"Object","LFN","선배가 모든 과일을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선배가 모든 과일을 먹지 않았다.
답변:","예"
2,"inverse",14,"Subject","SFN","모든 선배가 과일을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선배가 과일을 안 먹었다.
답변:","아니오"
2,"inverse",14,"Subject","LFN","모든 선배가 과일을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선배가 과일을 먹지 않았다.
답변:","아니오"
2,"inverse",15,"Object","SFN","후배가  모든 약을 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 후배가  모든 약을 안 버렸다.
답변:","예"
2,"inverse",15,"Object","LFN","후배가  모든 약을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 후배가  모든 약을 버리지 않았다.
답변:","예"
2,"inverse",15,"Subject","SFN","모든 후배가 약을 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 후배가 약을 안 버렸다.
답변:","아니오"
2,"inverse",15,"Subject","LFN","모든 후배가 약을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 후배가 약을 버리지 않았다.
답변:","아니오"
2,"inverse",16,"Object","SFN","직원이 모든 가방을 안 팔았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 가방을 안 팔았다.
답변:","아니오"
2,"inverse",16,"Object","LFN","직원이 모든 가방을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 가방을 팔지 않았다.
답변:","예"
2,"inverse",16,"Subject","SFN","모든 직원이 가방을 안 팔았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 가방을 안 팔았다.
답변:","아니오"
2,"inverse",16,"Subject","LFN","모든 직원이 가방을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 가방을 팔지 않았다.
답변:","아니오"
2,"inverse",17,"Object","SFN","손님이 모든 신발을 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 손님이 모든 신발을 안 샀다.
답변:","아니오"
2,"inverse",17,"Object","LFN","손님이 모든 신발을 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 손님이 모든 신발을 샀지 않았다.
답변:","예"
2,"inverse",17,"Subject","SFN","모든 손님이 신발을 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 손님이 신발을 안 샀다.
답변:","아니오"
2,"inverse",17,"Subject","LFN","모든 손님이 신발을 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 손님이 신발을 샀지 않았다.
답변:","아니오"
2,"inverse",18,"Object","SFN","동료가 모든 과자를 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 동료가 모든 과자를 안 버렸다.
답변:","예"
2,"inverse",18,"Object","LFN","동료가 모든 과자를 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 동료가 모든 과자를 버리지 않았다.
답변:","예"
2,"inverse",18,"Subject","SFN","모든 동료가 과자를 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 과자를 안 버렸다.
답변:","아니오"
2,"inverse",18,"Subject","LFN","모든 동료가 과자를 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 과자를 버리지 않았다.
답변:","아니오"
2,"inverse",19,"Object","SFN","고객이 모든 상자를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 고객이 모든 상자를 안 샀다.
답변:","예"
2,"inverse",19,"Object","LFN","고객이 모든 상자를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 고객이 모든 상자를 샀지 않았다.
답변:","예"
2,"inverse",19,"Subject","SFN","모든 고객이 상자를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 고객이 상자를 안 샀다.
답변:","아니오"
