"Qtype","item","Position","Length","sentence","질문","답변","reading"
"Q2",244,"Object","LFN","선배가 모든 지우개를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 선배가 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 선배가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",245,"Object","SFN","후배가 모든 지우개를 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 후배가 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 후배가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",246,"Object","LFN","후배가 모든 지우개를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 후배가 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 후배가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",247,"Object","SFN","직원이 모든 지우개를 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 직원이 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 직원이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",248,"Object","LFN","직원이 모든 지우개를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 직원이 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 직원이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",252,"Object","LFN","고객이 모든 지우개를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 고객이 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 고객이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",254,"Object","LFN","참가자가 모든 지우개를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 참가자가 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 참가자가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",255,"Object","SFN","친구가 모든 지우개를 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 친구가 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 친구가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",256,"Object","LFN","친구가 모든 지우개를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 지우개가 10개 있었는데 친구가 그 중에 5개 판 것이다.
B: 즉, 지우개가 10개 있었는데 친구가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",258,"Object","LFN","학생이 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 학생이 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 학생이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",259,"Object","SFN","선생님이 모든 가방을 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 선생님이 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 선생님이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",260,"Object","LFN","선생님이 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 선생님이 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 선생님이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",262,"Object","LFN","동료가 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 동료가 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 동료가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",264,"Object","LFN","선배가 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 선배가 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 선배가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",266,"Object","LFN","후배가 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 후배가 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 후배가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",267,"Object","SFN","직원이 모든 가방을 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 직원이 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 직원이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",268,"Object","LFN","직원이 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 직원이 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 직원이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",270,"Object","LFN","손님이 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 손님이 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 손님이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",274,"Object","LFN","참가자가 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 참가자가 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 참가자가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",276,"Object","LFN","친구가 모든 가방을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 가방이 10개 있었는데 친구가 그 중에 5개 판 것이다.
B: 즉, 가방이 10개 있었는데 친구가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",278,"Object","LFN","학생이 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 학생이 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 학생이 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",280,"Object","LFN","선생님이 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 선생님이 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 선생님이 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",281,"Object","SFN","동료가 모든 신발을 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 동료가 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 동료가 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",282,"Object","LFN","동료가 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 동료가 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 동료가 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",284,"Object","LFN","선배가 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 선배가 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 선배가 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",286,"Object","LFN","후배가 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 후배가 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 후배가 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",287,"Object","SFN","직원이 모든 신발을 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 직원이 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 직원이 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",288,"Object","LFN","직원이 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 직원이 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 직원이 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",294,"Object","LFN","참가자가 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 참가자가 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 참가자가 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",296,"Object","LFN","친구가 모든 신발을 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 친구가 그 중에 5켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 친구가 그 중에 0켤레 판 것이다.
답변:","A","inverse"
"Q2",298,"Object","LFN","학생이 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 학생이 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 학생이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",300,"Object","LFN","선생님이 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 선생님이 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 선생님이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",301,"Object","SFN","동료가 모든 의자를 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 동료가 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 동료가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",302,"Object","LFN","동료가 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 동료가 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 동료가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",304,"Object","LFN","선배가 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 선배가 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 선배가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",306,"Object","LFN","후배가 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 후배가 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 후배가 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",307,"Object","SFN","직원이 모든 의자를 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 직원이 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 직원이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",308,"Object","LFN","직원이 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 직원이 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 직원이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",310,"Object","LFN","손님이 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 손님이 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 손님이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",312,"Object","LFN","고객이 모든 의자를 팔지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 고객이 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 고객이 그 중에 0개 판 것이다.
답변:","A","inverse"
"Q2",313,"Object","SFN","참가자가 모든 의자를 안 팔았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 참가자가 그 중에 5개 판 것이다.
B: 즉, 의자가 10개 있었는데 참가자가 그 중에 0개 판 것이다.
답변:","A","inverse"
